"﻿""lat""",long,author,year,month,day,hour,minute,text,hashtags,search_term,id,State
33.3994387,-91.0427536,Bitch_SuckMeh,2013,3,23,1,44,If Twitter was xrated shit cuz get nasty,,shit,-7111131240475208954,MS
40.3601576854,-78.4319079482,SuperAgroCraig,2013,3,23,1,44,"My dog smelled my shirt and mean mugged me hard. It was like ""fuck you bitch, I smell that other dog"" ""it's that damn black lab isn't it""",,bitch,-7901156320573816427,PA
33.3994387,-91.0427536,Bitch_SuckMeh,2013,3,23,1,44,If Twitter was xrated shit cuz get nasty,,bitch,-7111131240475208954,MS
40.459288059,-79.7782910598,Tatt_Game_Crazy,2013,3,23,1,44,Got a white bitch like ice T,,bitch,2116891992472494487,PA
41.2912955555,-81.8515028247,FreeLaddin,2013,3,23,1,44,"Naw chill out RT @NudesGod: If you sing along to that ""pour it up"" song by Rihanna you know you a faggot right?",,faggot,-6591195289713742000,OH
-33.9309706,151.0641729,trashk612,2013,3,23,1,44,@allyizabella @TeejaeMCR @Ashic0rn no worries. Even this grumpy old punk cunt is legit sad.,,cunt,6339234621207970126,NSW
30.64842516,-96.3201156,Ellennkayy,2013,3,23,1,41,Cunt come back in here before you leave and turn this shit off,,cunt,-4771989523063082016,TX
30.46115682,-90.3758697678,hali_michelle,2013,3,23,1,44,“@brookkklynn: Guys who always have to have a girl are obviously scared to be alone☝” obviously a whore,,whore,-4755186494528527772,LA
36.6913752676,-121.643309226,Ese_frankie,2013,3,23,1,43,You whore haha,,whore,1813536539427001465,CA
40.4622261,-87.6648769,K_ears_10,2013,3,23,1,43,"Sleep my ass, you whore! Lbvs",,whore,67273776834929727,IL
29.8754362157,-95.498399064,SamizzzLe_,2013,3,23,1,43,"@_danieluuuh SIKE , you're the easiest girl I've ever met !! #fastgirl #whore",#fastgirl|#whore,whore,-3210628313407528738,TX
0.0,0.0,KidTank,2013,3,23,1,35,"Fuck beanchwarmers fucking spic bar and fuck the bartender that thinks shes twenty and really sixty and thinks shes hot, you saggy ass bitch",,spic,6334947584125539837,UNKNOWN
33.3851224833,-111.939912017,Kingg_Hamm,2013,3,23,1,44,Do a trick on the dick. Now she dancing.,,dick,-8000542113909863462,AZ
41.2366366064,-77.0203056471,aclark08642,2013,3,23,1,44,"I heard sucking dick when you're drunk is awesome...I've never experienced it, but I mean if you're a girl and you're drunk.........#WhyNot",,dick,7485966645544541900,PA
35.2250261,-90.0068819,banktellajizzle,2013,3,23,1,44,Dick to lips hush,,dick,1532149110676978854,TN
40.4537136335,-78.7820306907,cmackattackk,2013,3,23,1,43,@Maddalenaaaxo you fucker!,,fucker,7472583987464873332,PA
36.1087804987,-87.3540801835,D_perez625,2013,3,23,1,43,Excuse me bear... bear fucker! Do you need assistance?! #SuperTroopers,#SuperTroopers,fucker,-5525750044754963046,TN
40.4308329506,-79.9873218244,alexxxandra_b,2013,3,23,1,42,Hahaha not that easy mother fucker,,fucker,3823780937634372842,PA
35.1435467229,-89.9308688288,kevdharr,2013,3,23,1,44,"@gratwrig ""Grit n' grind"". Man that sure is cute. I hope your boys are ready for a beat down from my boys in green. See you tomorrow bitch!",,beat,3711931387567050562,TN
36.0522493,-79.8155253,ThatManBanga,2013,3,23,1,44,Last 2 years we got beat by Celtics &amp; Heat.    This year we bounce one of them lol,,beat,-7847717740429217400,NC
34.0049337,-81.0172518,CollegeBoy_Nick,2013,3,23,1,42,"“@TiaraM_ ""Woods Funeral Home. You stab em' we grab em'"" 
😩😂😭😩😂😭” damn lmfao",,stab,-7701623981729411708,SC
33.5583140469,-112.135449825,TheOnlyGuerrero,2013,3,23,1,44,Having to go to the bathroom while in line at Walmart&lt;&lt;&lt;&lt;&lt;&lt;&lt; someone shoot me. Or bring me a bottle.,,shoot,-5274341229448418579,AZ
33.3169736333,-111.790248783,PIRATEDOG1,2013,3,23,1,44,@EllingsonKrista Nice but cold! Where do you shoot at? Are you good?,,shoot,3229764973997071157,AZ
42.2389256,-71.869023,ItsRudyNigga1,2013,3,23,1,43,Shoot at you actors like movie directors,,shoot,-462208612189947361,MA
38.1700735,-95.2860673,HunterTheGnar,2013,3,23,1,59,Foggy as Fuck,,fuck,-6468724194048350840,KS
38.6242946,-77.2693721,Marvin_Nasty,2013,3,23,1,59,"@naajiah_ hahaha he was all like ""Instagram Bitch""",,bitch,7276525225235004043,VA
-1.28921816,36.84642168,CoupMAlover,2013,3,23,1,59,@mayore_ what are yoy fuckin retarded or sumthing howz rao to blame.get that tampon out of your gay ass.#democracy on trial.,,ass,-6731770684658778241,Nairobi
34.0408221,-118.1931727,psycho_erik,2013,3,23,1,57,@ELNIGGAJERRY @TheeRealClarii_ @Jay_The_Dude he likes them nigger cocks thats why hes so obsessed with that word,,nigger,-4662593308302336257,CA
37.763413,-122.41955,DiegoFuqinGomez,2013,3,23,1,58,#GenderFuck #Harijuku #Joker #MadHatter #faggot @ Thrift Town http://t.co/NcH9U1Sx4b,#GenderFuck|#Harijuku|#Joker|#MadHatter|#faggot,faggot,-27844856533134980,CA
32.7297766,-117.2270089,whoreHIZZLE,2013,3,23,1,57,@BrooksBeau only If you follow me cunt! :D,,cunt,-8853202835227585611,CA
43.3564933995,-93.2371485886,M_therealstorv,2013,3,23,1,59,You think your girl of the night but sadly your slut of the night. #imsorry #hatemeforit,#imsorry|#hatemeforit,slut,8537873794957676163,IA
42.9279447,-72.2817788,teeeksss,2013,3,23,1,58,Weird you suck too sorry im not a slut #class,#class,slut,713348946789624784,NH
32.8711843912,-117.236953663,C_Masters8,2013,3,23,1,56,Jamie you should quit being a slut cuz none if these girls wanna text you,,slut,-2336378551039029713,CA
40.6983342,-74.0798422,brownskinbhad,2013,3,23,1,59,think im playin imma hog spit on you .' you only poppin cus you a whore,,whore,-9148424609959913467,NJ
0.0,0.0,connorole13,2013,3,23,1,58,Apparently my reputation at Whittier College is that I was a whore #swag,#swag,whore,3970925338301987193,UNKNOWN
40.7163292,-74.07553,TheRealMillz_,2013,3,23,1,59,"""@debrathot96: You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.""",,dick,7196076312990178375,NJ
41.7742182,-87.5896735,_TinkArrogant,2013,3,23,1,59,All these bitches on my dick bcuz I dnt b braggin...,,dick,6688320773447592577,IL
30.4821544932,-88.2891849988,prettybreezyyyy,2013,3,23,1,59,got that water faucet pussy I SWEAR THAT FUCKER WET #TrapBAck2 #GUCCI,#TrapBAck2|#GUCCI,fucker,-4489078391175385447,AL
44.0815817147,-103.230242676,shebakeba,2013,3,23,1,59,Mac miller is one ugly mother fucker,,fucker,-1732101117919441595,SD
0.0,0.0,hakimmeatsix,2013,3,23,1,59,"I choose my life fucker. not you,",,fucker,-5341703023411071954,UNKNOWN
41.3765832412,-81.7028568877,_emmapaul,2013,3,23,1,59,Wow I wish I wasn't such a lonely fucker.,,fucker,-8463509190305292168,OH
-1.2881363,36.8460396,CoupMAlover,2013,3,23,1,57,@RamzZy_ artistick tweet mother fucker.,,fucker,2443984347450985373,Nairobi
38.4384357697,-87.7756705508,schurm15,2013,3,23,1,56,@AObermeyer18 Ahahahah everyone's a fucker man,,fucker,3567774250020755668,IL
51.0657780784,-0.319210157668,SoloCaff,2013,3,23,1,59,Nothing can beat a coffe on a raining morning,,beat,1554549988502823093,England
31.5598249181,-93.4670764559,lilronny_muthaf,2013,3,23,1,59,"@_Hytop400 lmao was the one that told em we was down there , she beat us to the next street kmsl",,beat,-6619399670244387188,LA
32.7206351096,-96.5368874465,QlPowell,2013,3,23,1,58,@YandellDalton Since you love her so much would you get rape by a man than her..,,rape,-2430066762361490490,TX
37.9593413774,-121.775571264,Vndrod,2013,3,23,1,57,Wtf kind of person can rape someone wtf,,rape,8031169343651184596,CA
32.7206363669,-96.5368870274,QlPowell,2013,3,23,1,57,@YandellDalton @morganeloiseau Would you get anally rape for her by another man?,,rape,9151293353987763838,TX
0.0,0.0,applepie,2013,3,23,1,59,OMG fight robots on syfy! #lame *changes channel*,#lame,fight,-5541400365760324298,UNKNOWN
34.0182226198,-117.420883589,_BrendaBoozum,2013,3,23,1,59,Gosh man my friends always fight for my baby!,,fight,-1398134877872585076,CA
37.6327451,-97.3859752,shutupitssammy,2013,3,23,1,59,This movie makes me want to stab innocent things,,stab,-5273343486701083089,KS
36.3076947,-119.7118034,iBeQuardXx,2013,3,23,1,48,"""@Jui_Alexander: Never turn your back on a smiling face because those are the ones quickest to stab you in your back.""",,stab,4974991699660063618,CA
0.0,0.0,istay_blowed,2013,3,23,1,59,@keithdsutton FUCK YOU OLD MAN. I'LL SHOOT YOUR MOM IN THE FOOT. LEAVE ME ALONE.,,shoot,7122715953311064374,UNKNOWN
39.9173517891,-105.097755977,J_G151,2013,3,23,2,14,"Drive safe everyone, fuck you I drive a Subaru!",,fuck,-1762744768637013293,CO
33.8099800609,-117.97338143,jennyymedinaa,2013,3,23,2,14,@JuJuCollins18 fuck you dennn,,fuck,2681082922012703606,CA
51.4682101133,-0.963975107298,realkidrocky,2013,3,23,2,14,Fuck now I'm walking yard loool,,fuck,-8230340876399263037,England
35.3441823,-96.904117,Deodrick20,2013,3,23,2,14,And the little dude be talking shit too #kids these days,#kids,shit,-498243133388151332,OK
40.0217430001,-82.4798072749,Tcorbin23,2013,3,23,2,14,People can clown cause cheif keef didnt show up but yall wouldnt be clowning if you paid 240.00 that shit aint funny .,,shit,6797748763221590576,OH
30.2710849,-81.5245549,Suck_Ma_Sexy,2013,3,23,2,14,Sittin in drive thru runnin yo damn mouf Bitch we will throw dis damn food back in yo face. Melted icecream an cold fries,,bitch,2831306177983623561,FL
42.5713712542,-83.0090816419,Maddiee_Meyers,2013,3,23,2,14,Still up in this bitch,,bitch,8617685765121542643,MI
-25.7112722222,28.3742122222,Kgothiboy1,2013,3,23,2,14,@AlliSeeIsAss @sexysexshowscom @JohnnyRetweets #GoFollow #F0LL0W__THE__BEST danm you beatiful ass,#GoFollow|#F0LL0W__THE__BEST,ass,5365191515829397268,GP
35.6272714424,-105.241201367,jennabarb_2326,2013,3,23,2,14,I need to take my ass to bed tbh. I'm getting pissed off.,,ass,2555025280273028394,NM
-25.75254,28.12803,iamMarcoe,2013,3,23,2,4,Dr King aint the only nigger with a dream,,nigger,1878837499020037264,GP
36.712409,-119.5756285,Nick_BSM,2013,3,23,2,13,Lmfaoooo NY niggas so gay dawg. That rap was fucking faggot shit,,faggot,7249829070974281860,CA
34.2272922634,-118.603281702,davion_carter,2013,3,23,2,12,I'm a faggot,,faggot,3457281906293168002,CA
39.61003741,-104.73396976,ImKristyyyy,2013,3,23,2,11,@JessieLanae3 @rgraham68 THAT DUMB BITCH THE LIGHT WAS RED FOR 20 FUCKING SECONDS THAT FUCKING DUMB CUNT ASS WHORE!,,cunt,-8586557459257789812,CO
36.8242326749,-119.683925683,AngieSchwag,2013,3,23,2,11,"me and you &gt;&gt;&gt; 😘💜😍☺😉💏💑
you and some other bitch ass hoe cunt slut faced ratchet",,cunt,5294112242885499451,CA
0.0,0.0,NicoTheBandTool,2013,3,23,2,13,"YOU MUSIC SLUT, SHAKING THOSE EARS AROUND JUST LETTING ANY BAND IN.",,slut,-493511699333760880,UNKNOWN
29.5193374,-98.5608328,MannyROD16,2013,3,23,2,14,She say my dick stronger than a 6 pack of cola,,dick,3123666273786697398,TX
38.9782898035,-74.8352664058,glongg93,2013,3,23,2,14,@Gumdropps_ klaus? Girl go suck a dick,,dick,4860318088621310369,NJ
37.1763624,-79.2036682,FuckYoBsFrfr,2013,3,23,2,14,Dick in yo mouth while you're yawning,,dick,-2709985310650617909,VA
40.8449062,-81.2577455,DanielleKay15,2013,3,23,2,11,Why does this fucker always do this.,,fucker,-9170524358671871073,OH
36.789187163,-119.793918738,_aleeexxxx,2013,3,23,2,14,"“@FuckinZucco: So I really just took my bro to a little kick back ya know, and he really just beat me at bp.. -_____-” hahahaha!😂",,beat,-6821787576807644431,CA
40.24286207,-74.7729450235,2Fly4TheBS_,2013,3,23,2,14,When I got to sleep I would love to 👂 your ❤ beat .,,beat,-5649815033890215727,NJ
40.6983342,-74.0798422,brownskinbhad,2013,3,23,2,4,When he come home you gone be on hiis dick &amp; ima stab yo ass up CEASAR LOOKIN BITCH CTFU @__Alexisssss_,,stab,4854198813255607528,NJ
33.8933108,-118.2496843,DJ_JesusJuice,2013,3,23,2,4,Stab you in your good eye with my hunting knife,,stab,4277184748867283612,CA
33.6166966,-112.3412787,thugtoast_,2013,3,23,2,4,"Stab myself in my leg today, it went deep in me . Bleeded alot lol",,stab,-7478055630939867264,AZ
14.7004959,121.0481978,super_nix,2013,3,23,2,2,#HowToMakeAGirlFeelBetter drown her or stab her to death #jamich sucks!,#HowToMakeAGirlFeelBetter|#jamich,stab,-1187609821329497321,NCR
41.6572251712,-83.6182817712,MUX_20,2013,3,23,2,14,@SoSo_Debonair shoot dude that's why got to have niggas with you. Looking out for you,,shoot,3016658253968710179,OH
9.07947,7.4529,ferdchuka,2013,3,23,2,14,"Since the hunters have learnt to shoot without missing, the bird (Eneke) has learnt to fly without perching. Chinua Achebe",,shoot,7897005127042312879,FCT
33.3170253,-111.790025117,PIRATEDOG1,2013,3,23,2,14,@EllingsonKrista Left here but shoot both better that way.,,shoot,2003195532603240057,AZ
35.2279757577,136.912728662,laneekishimoto,2013,3,23,2,13,@ImRichardYap08 you're gonna shoot a movie with her na❓,,shoot,-706172750123183011,Aichi Prefecture
42.50373455,-96.41612395,WillieWonka3000,2013,3,23,2,13,ladys if u know a dude gots a woman n u try to holla n he shoot u down why would u spray paint pussy on his whip come on get real ladys smh,,shoot,1769296905139967998,IA
31.6268583,-97.2372381,AlishaTorres6,2013,3,23,2,29,I'm tired.... But I don't even give a shit..,,shit,2265323952770293167,TX
33.9291416,-118.0810931,Mando_Moraga,2013,3,23,2,29,"""@_DanYOLO_: “@Mando_Moraga: ""@_DanYOLO_: “@Mando_Moraga: ""@_DanYOLO_: “@Mando_Moraga: Bitch” Nigga"" Thats” That"" Shit” I"" Don't",,shit,-8392967509187598799,CA
33.9291416,-118.0810931,Mando_Moraga,2013,3,23,2,29,"""@_DanYOLO_: “@Mando_Moraga: ""@_DanYOLO_: “@Mando_Moraga: ""@_DanYOLO_: “@Mando_Moraga: Bitch” Nigga"" Thats” That"" Shit” I"" Don't",,bitch,-8392967509187598799,CA
34.246874,-84.826892,SlickLuvDaDick,2013,3,23,2,29,I wish you were in the atl RT @chocotopp13indi: i want to fuck the ass so good that u will fall inlove with my big dick,,ass,5507759464688852133,GA
61.2061169604,-149.87411323,NKoutchak,2013,3,23,2,29,Depressing ass night 😔,,ass,2551934457469222612,Alaska
37.2363597,-77.4256044,Renee_XCIII,2013,3,23,2,29,@YungPreFontaine naw they wawa trying to jump my friend so I had to pull her ass away because I don't have time to fight,,ass,782818985116489676,VA
37.2408717333,-121.837930033,SloreFursure,2013,3,23,2,29,First thing I look at is a girls ass,,ass,2190137157390457527,CA
42.2809941,-85.6200637,__AmourDeRachel,2013,3,23,2,29,My love was an asshole,,asshole,3275214190207257952,MI
0.0,0.0,Cunt_Vibes,2013,3,23,2,25,READY FOR SUMMER :D,,cunt,3122999008977128138,UNKNOWN
29.38209354,-98.53608256,StaggedYoDaddy,2013,3,23,2,29,"""@_AlexGee: @StaggedYoDaddy me too papi loco."" &gt;&gt;&gt; this crazy slut. Hands down, funniest girl.",,slut,5785483171783733277,TX
40.6387325004,-74.2642710452,barbarellaaa_,2013,3,23,2,27,SHINY WHORE !,,whore,-5420036184581519406,NJ
47.0244707633,-120.572559647,morganhardingg,2013,3,23,2,26,Stop. You're being a whore. Stop. #please #Butreally #realtalk #nuffsaid,#please|#Butreally|#realtalk|#nuffsaid,whore,8810075290619715644,WA
34.246874,-84.826892,SlickLuvDaDick,2013,3,23,2,29,I wish you were in the atl RT @chocotopp13indi: i want to fuck the ass so good that u will fall inlove with my big dick,,dick,5507759464688852133,GA
30.5404625806,-87.3184737761,PaulYannucci,2013,3,23,2,29,Until my phone dies at least.. I forgot mine and Tucker the dick face idiot won't let me use his 😔,,dick,3388145124132414212,FL
33.03831473,-117.07647345,Natalie_Lx3,2013,3,23,2,29,You are one attractive mother fucker,,fucker,3376042293213149832,CA
43.0653863401,-76.9868210704,ASAP_BORN_WILD,2013,3,23,2,29,"@ballinkista23 @buddhathatdread Fuck Niggas gonna do ""Beat me up"". #FOH",#FOH,beat,-5980713451465395728,NY
45.3866742755,-75.6966529938,toriprust,2013,3,23,2,29,“@VincentVanDoh: I've never seen a team's defense bitch the fuck out of barca that hard #slap” you clearly forgot the time I beat you up,#slap,beat,1432398333578507593,ON
12.6805572605,101.284166213,jfarren,2013,3,23,2,29,The question: how many 5yr olds could you defeat is sickening. Whoever is training these children to fight should be brought to justice now!,,fight,8987417717968461874,Rayong
37.2363597,-77.4256044,Renee_XCIII,2013,3,23,2,29,@YungPreFontaine naw they wawa trying to jump my friend so I had to pull her ass away because I don't have time to fight,,fight,782818985116489676,VA
41.6595464179,-86.2205467543,_aSweetHeart,2013,3,23,2,29,"Lol !!!! “@Girlzlovejordan: ""I be goin ham shawty upgrade from bologna"" imma fight that nigga Roscoe Dash when I see him.”",,fight,6408780160312127693,IN
0.0,0.0,adFart,2013,3,23,2,24,@jamevallyo stab them with a dull rusty spoon,,stab,7254541020600434215,UNKNOWN
39.60986937,-104.73406469,ImKristyyyy,2013,3,23,2,44,Like fuck the surroundings.,,fuck,-1025939971495983127,CO
37.6895234667,-95.4482805,T_GingerSnap_T,2013,3,23,2,44,That's cute. What the fuck ever.,,fuck,-553680284768083930,KS
40.5056844,-88.9868269,fuckyoutomsears,2013,3,23,2,44,Holy shit.,,shit,-6555827466607525131,IL
44.6169686504,-123.066433668,JohnG2424,2013,3,23,2,44,"Bitch Get Up by @CurrenSy_Spitta ft. @juviethegreat http://t.co/EBnqDYmvHC

Spitta really does have the best videos man!",,bitch,-1555889943906555730,OR
33.2165105442,-92.6528578648,BoysWildcuhh,2013,3,23,2,44,I'll Beat Somebody Ass In some Bones Right About Now On My Back Porch. In the Rain Who Want it with the champ?,,ass,-7982177973870091885,AR
21.3993074758,-157.965571309,rvndeeznvtz,2013,3,23,2,44,"Once I say ""shoots or k bye."" On the phone my ass is hanging up.",,ass,-4192419689075197856,HI
41.3419020485,-72.8171510663,kalliecif,2013,3,23,2,42,I'm done trying to be nice to you. #fuckyou #asshole,#fuckyou|#asshole,asshole,-7271779145008494187,CT
28.3779087151,-81.4904594702,michellegorski_,2013,3,23,2,42,@AndrewHogue1 you mean pop! I have a cooler asshole.,,asshole,-6400297127864003283,FL
40.8452850018,-73.9079202775,dontfeedthehype,2013,3,23,2,41,@esmaay_ not you nigger my cousin lol,,nigger,-3469823082679506471,NY
32.557300922,-85.3551379064,Dippinismylife,2013,3,23,2,35,@DippinSweetie hell yea he is playing that nigger shit. #ihateniggermusicthatsnotafuckinproblem,#ihateniggermusicthatsnotafuckinproblem,nigger,-272525099916358193,AL
32.5369738277,-85.3418094744,Dippinismylife,2013,3,23,2,33,@iDipallday nigger,,nigger,3694753677405223939,AL
50.8207888,-0.1444805,ArchieReika,2013,3,23,2,44,@zacquillebro cunt x,,cunt,-3255576075000529572,England
39.775766,-76.8870251,CannaHashMann,2013,3,23,2,43,"Blunt after blunt, had money to stunt, got banged up lost it all to a cunt, took my whip, money &amp; cell phone too, Y me I ask TF I'm gon do?",,cunt,4984537193473182689,PA
-33.8134274958,150.960475272,Jarrad25,2013,3,23,2,42,@sensationpicks CUNT lol,,cunt,6020277087599727150,NSW
38.8344803,-90.6949338,MandieLynn,2013,3,23,2,40,seriously go Fuck yourself you fucking cunt. The fact that you're eating like a fat ass in the act of being a Bitch doesn't help,,cunt,-4016652169315664101,MO
52.3351279848,6.66578249568,Branaan,2013,3,23,2,41,Slut jokes are just whoreable.,,slut,3789471217305173015,OV
42.1139218519,-80.0191919693,Emiina_xx,2013,3,23,2,44,@Anita_B10 even though ur bff is a whore lol,,whore,6329112739640044907,PA
41.2920811493,-95.9551332426,2sneakerhead4,2013,3,23,2,44,Dick on hard out of know we're lol,,dick,3594521002627598472,NE
42.1962696,-72.609465,PornAndCole,2013,3,23,2,43,INCONSIDERATE mother fucker.,,fucker,5185382684664568657,MA
48.061734424,-103.857163908,puma_davis,2013,3,23,2,43,On the road at six...need some sleep fucker,,fucker,7778392181502108464,ND
32.5305815236,-85.3249637551,Dippinismylife,2013,3,23,2,39,@iDipallday goodnight thirst fucker😘,,fucker,1288104302613622538,AL
33.5437968965,-117.148432801,TommyMorgan92,2013,3,23,2,38,"@PurkyPeg can you get drunk with us? Ill fly you out here, wherever you are, you crazy little fucker.",,fucker,1588562888825048680,CA
41.716228542,-87.8081246932,flylikeANEAGLE0,2013,3,23,2,44,"After driving the rape van for 3 and a half + hours, I really miss my car. #mkay #passingoutnow #chicagoinvite",#mkay|#passingoutnow|#chicagoinvite,rape,-4326513731008130755,IL
-6.82416828,39.27100627,majaliwagab,2013,3,23,2,42,“@imdaFactMan: Dolphins participate in gang rape.” whattttt,,rape,-5972159542160374083,Dar es Salaam
37.6857403343,-97.3985750841,LilBallOfFire93,2013,3,23,2,44,There's only two things I'd get in a fight for.,,fight,3942132693047638491,KS
0.0,0.0,AlexisFerroo,2013,3,23,2,37,You make me want to stab myself with a fork (:,,stab,-7180199146590858604,UNKNOWN
29.9854904,-95.5029448,D33B3GOINH4RD,2013,3,23,2,44,About to shoot off to PlaybyPlay.,,shoot,-4491007258918886032,TX
32.7935801092,-79.9432656449,BarsCocaine,2013,3,23,2,43,Shoot you in yo heaadd... Like Abraham Lincoln.,,shoot,5247656063854955522,SC
41.6231133,-87.706365,KellyAMurphy_,2013,3,23,2,59,up the fuck shut,,fuck,5138004153026295636,IL
42.349320476,-122.831885432,baileygiancola,2013,3,23,2,59,@jbritt23 fuck off hoey,,fuck,2101703210484831428,OR
34.34755217,-92.80165453,Sexy_501,2013,3,23,2,59,Should we fuck or make love?,,fuck,-3551652908239812372,AR
36.2949169629,-86.7149064454,MWPrincesss,2013,3,23,2,59,"@MinnySoCalgirrl Ryan gosling, Channing Tatum, RobKardashian. 

Fuck one. Marry one. Kill one. Go.",,fuck,-6944412592825570705,TN
43.0096507,-83.6719713,iBLUEdatup,2013,3,23,2,59,I'm high as fuck...,,fuck,-6437517005684061604,MI
40.70013152,-99.09082695,ADDitudee,2013,3,23,2,59,Dude. the Harlem shale is a long ass song,,ass,4582552763955529687,NE
33.1968296,-111.5826854,mskimbo,2013,3,23,2,59,"@RyanPritch87 Our album will be called ""The Ass Chronicles""",,ass,4902448130142943758,AZ
35.4822195,-97.6450676,illWillPick,2013,3,23,2,58,Kreg you taste like asshole,,asshole,-2627775992090970679,OK
36.5702472,-96.7046307,kaitlynhaynes4,2013,3,23,2,58,I can't believe @J_T_Bartlett lit my hair on fire. #asshole haha,#asshole,asshole,1078085181669927444,OK
29.6221520534,-95.0255109243,WeAreRichnow,2013,3,23,2,58,“@Owllann: Richnow you're such a faggot and I'm gonna bury you in cat poop one day.” Ya?,,faggot,-1524163583596096013,TX
33.6755112,-117.3845145,dontay_harper,2013,3,23,2,57,I wouldn't want to be up with anyone else &lt;3 but your sleep -__-t faggot.,,faggot,2486127590924519409,CA
41.687454,-91.5977867,minalisinovic,2013,3,23,2,55,@Nelerrsss23 ...cunt....Hahahahahaha idk why that's funny. illyyyy berry mučč,,cunt,5953487063759743907,IA
-7.32764524845,112.731719348,thessarcazahra,2013,3,23,2,58,"""SLUT"" for Taylor is mean ""Smart Laughing Unbitch Talented ""@TheKittySwift: TAYLOR IS'NT A SLUT GUYS, you just don't know her""",,slut,-1527085858834554542,East Java
37.6893860833,-95.4479920667,T_GingerSnap_T,2013,3,23,2,59,"@theanderson12 so then you subtweet saying I called her a whore because she wouldn't do anything? #WhatTheFuckEver ""friend "".",#WhatTheFuckEver,whore,4322370177569579043,KS
40.8562791814,-73.4097832069,ItsSosaBaby_,2013,3,23,2,58,#oomf said her ex fumbled her heart No bitch he just knew you were prone to suckin dick so he treated you like the dick suckin whore you are,#oomf,whore,-2796821706081504547,NY
34.1615511943,-119.179607453,_Jassmiinn,2013,3,23,2,57,Whore 😂,,whore,4698962474544278879,CA
27.5975918712,-97.229844841,GiftAlyssa,2013,3,23,2,57,"She's a quarter white. 
a quarter Hispanic. 
a quarter black. 
and a quarter whore.",,whore,-5224761490239355317,TX
34.0992017789,-117.265955173,alexusmariee,2013,3,23,2,59,"She eyeing me like a nigga don't exist 
Girl, I know you want this dick",,dick,533839494671389262,CA
40.5038455,-88.9834133,fuckyoutomsears,2013,3,23,2,59,"""Kick him in the dick""",,dick,2174893338573333342,IL
41.51712893,-87.6688754067,GORGEOUS_Auri,2013,3,23,2,59,He on my dick say i got sex appeal!,,dick,-5173925611396484076,IL
37.8800614598,-121.655055452,Imma_Gi,2013,3,23,2,59,"I hate sitting down in jeans, the zipper sticks up and makes me look like I got a dick",,dick,-6076919785526894795,CA
31.3647234462,-92.4327334089,NickAndrew26,2013,3,23,2,57,Mother fucker shit stop ignoring my fuckin texts fuck shit,,fucker,-3461621071858910329,LA
33.7287478,-116.2428986,FknBeronicaaaa,2013,3,23,2,56,My id was legit tho...hahah fucker,,fucker,684040531953115259,CA
44.2454662,-121.210415,cheesumm,2013,3,23,2,53,Whatever happened to that fucker,,fucker,-3516510051417735444,OR
35.4568722798,-97.4137322512,Mikey85_,2013,3,23,2,59,That beat nasty,,beat,4721389639644459786,OK
34.1558866426,-118.150545016,YacOwens,2013,3,23,2,59,"That ""yay yay"" beat go so fuckin hard bro , I hate you",,beat,1068627304994723814,CA
37.9632756114,-122.547639376,keith_pence,2013,3,23,2,57,"""I love rehashing the rape story.""",,rape,-4820767895599678314,CA
41.76019663,-72.57720307,KyleSarvey,2013,3,23,2,59,The next time I get way out numbered and have to fight. I'm going til the death. Even if its 6 to 1. I'm going in.,,fight,-3211490103506049432,CT
38.9891036971,-80.2195042959,Rickyy_Rozayyy,2013,3,23,2,46,@tmayfield23 I'm gonna stab you,,stab,8979551380511204619,WV
44.499415285,-103.866599496,UhOhSpaghettiJo,2013,3,23,2,45,@JadeRemington I could take a stab at it for ya and guess for ya.  And my guess would be right.,,stab,-1300461787089735031,SD
10.7093284982,122.565679174,machorneja,2013,3,23,2,58,At home. Bored much. Shoot me now! @ Bahay Ni Manoy http://t.co/ch6ep7Sl7e,,shoot,-4380715699226997484,Western Visayas
0.0,0.0,Doughmars,2013,3,23,3,14,You're a piece of shit RT @Hollywoodheat Katt Williams started doing drugs after watching himself on tv. #FunFact,#FunFact,shit,-4371849511453628821,UNKNOWN
39.4322976433,-85.6332942214,Alex_Hankins,2013,3,23,3,14,I get annoying as shit the later it gets :/ I'm sorry everyoneeeeee.,,shit,1324616084458148617,IN
41.6749723,-88.41969528,ImThatFlyyGirl,2013,3,23,3,14,I'll Lose My Mind Before I Lose My Bitch.!,,bitch,8766376245905091456,IL
40.0121336896,-104.71652356,nevaeh_tanya,2013,3,23,3,14,“@KianaaaBae: i'm really paranoid right now /.\ i keep seeing something in dark ;o waah” Could of said so asshole 😳,,asshole,1330926148083403370,CO
32.963096872,-95.2950634808,itskimberleekid,2013,3,23,3,12,And I look like a mega asshole.,,asshole,-604784161936113548,TX
44.15257489,-93.98465576,ItsAbbeyBitch_,2013,3,23,3,12,"@jamie_schuller ""laughing out loud"" at the guy in the striped sweater. #asshole #hisfault",#asshole|#hisfault,asshole,864237241026574375,MN
29.582970785,-95.1224261151,stevemakeitnsty,2013,3,23,3,1,@LisaCorel hey i kno seans black... But im 1/4 nigger myself,,nigger,-2407084858141921852,TX
39.9027415552,-79.7177525797,CiTy_StAr23,2013,3,23,2,59,Nigger,,nigger,738789831780463536,PA
